"","id","inclinacion_peligrosa"
"10837",38459,0
"10838",38460,0
"10839",38466,0
"10840",38467,0
"10841",38469,0
"10842",38470,0
"10843",38478,0
"10844",38480,1
"10845",38490,0
"10846",38497,0
"10847",38502,0
"10848",38505,0
"10849",38514,1
"10850",38516,0
"10851",38520,0
"10852",38522,0
"10853",38524,0
"10854",38526,0
"10855",38536,0
"10856",38537,0
"10857",38540,0
"10858",38542,0
"10859",38547,1
"10860",38548,1
"10861",38549,1
"10862",38552,0
"10863",38554,0
"10864",38561,0
"10865",38565,1
"10866",38584,0
"10867",38585,0
"10868",38590,0
"10869",38592,0
"10870",38596,0
"10871",38597,0
"10872",38599,0
"10873",38601,0
"10874",38603,1
"10875",38604,0
"10876",38608,0
"10877",38611,0
"10878",38612,1
"10879",38614,1
"10880",38618,0
"10881",38623,1
"10882",38628,0
"10883",38633,0
"10884",38634,1
"10885",38637,0
"10886",38640,0
"10887",38642,1
"10888",38644,1
"10889",38649,0
"10890",38650,1
"10891",38651,1
"10892",38654,0
"10893",38657,0
"10894",38665,0
"10895",38668,0
"10896",38669,0
"10897",38671,0
"10898",38677,0
"10899",38685,1
"10900",38687,1
"10901",38689,0
"10902",38691,0
"10903",38693,1
"10904",38696,0
"10905",38697,0
"10906",38698,0
"10907",38700,1
"10908",38704,0
"10909",38709,0
"10910",38710,0
"10911",38714,0
"10912",38715,0
"10913",38716,1
"10914",38717,0
"10915",38719,1
"10916",38720,0
"10917",38723,1
"10918",38727,0
"10919",38729,0
"10920",38734,0
"10921",38737,0
"10922",38743,0
"10923",38744,1
"10924",38747,1
"10925",38751,1
"10926",38752,0
"10927",38755,0
"10928",38756,0
"10929",38757,0
"10930",38761,0
"10931",38763,0
"10932",38768,1
"10933",38770,0
"10934",38775,0
"10935",38779,0
"10936",38784,0
"10937",38787,1
"10938",38800,1
"10939",38801,0
"10940",38806,1
"10941",38807,1
"10942",38812,1
"10943",38814,0
"10944",38815,1
"10945",38819,1
"10946",38820,0
"10947",38821,0
"10948",38824,1
"10949",38828,0
"10950",38830,1
"10951",38834,1
"10952",38842,1
"10953",38844,1
"10954",38845,0
"10955",38847,0
"10956",38852,0
"10957",38863,0
"10958",38865,1
"10959",38867,1
"10960",38868,1
"10961",38869,1
"10962",38872,0
"10963",38873,1
"10964",38875,0
"10965",38887,1
"10966",38896,1
"10967",38898,1
"10968",38899,1
"10969",38900,0
"10970",38901,0
"10971",38906,0
"10972",38907,0
"10973",38908,0
"10974",38911,0
"10975",38915,0
"10976",38916,1
"10977",38918,0
"10978",38920,1
"10979",38921,0
"10980",38922,1
"10981",38924,0
"10982",38929,1
"10983",38930,1
"10984",38931,1
"10985",38936,1
"10986",38938,1
"10987",38942,1
"10988",38946,0
"10989",38948,0
"10990",38949,1
"10991",38962,1
"10992",38963,0
"10993",38964,0
"10994",38970,1
"10995",38971,1
"10996",38972,1
"10997",38978,1
"10998",38981,1
"10999",38988,0
"11000",38990,1
"11001",38994,0
"11002",39000,0
"11003",39003,1
"11004",39004,0
"11005",39007,1
"11006",39011,1
"11007",39013,0
"11008",39014,0
"11009",39017,0
"11010",39018,1
"11011",39019,0
"11012",39024,0
"11013",39025,1
"11014",39030,0
"11015",39031,0
"11016",39032,0
"11017",39047,0
"11018",39048,0
"11019",39051,0
"11020",39057,0
"11021",39062,1
"11022",39070,0
"11023",39073,0
"11024",39075,0
"11025",39077,0
"11026",39083,0
"11027",39091,1
"11028",39094,0
"11029",39095,0
"11030",39101,0
"11031",39103,0
"11032",39104,0
"11033",39115,0
"11034",39119,1
"11035",39120,1
"11036",39125,1
"11037",39126,0
"11038",39127,0
"11039",39132,1
"11040",39134,1
"11041",39142,0
"11042",39143,0
"11043",39146,0
"11044",39148,0
"11045",39149,0
"11046",39155,0
"11047",39157,0
"11048",39158,0
"11049",39161,0
"11050",39162,1
"11051",39168,1
"11052",39172,0
"11053",39175,0
"11054",39179,0
"11055",39180,0
"11056",39182,0
"11057",39184,0
"11058",39185,1
"11059",39187,1
"11060",39189,1
"11061",39190,1
"11062",39197,0
"11063",39202,0
"11064",39207,0
"11065",39211,1
"11066",39212,1
"11067",39215,0
"11068",39219,1
"11069",39223,1
"11070",39224,1
"11071",39240,1
"11072",39244,1
"11073",39252,0
"11074",39253,0
"11075",39256,0
"11076",39262,0
"11077",39273,1
"11078",39278,1
"11079",39283,0
"11080",39290,1
"11081",39298,0
"11082",39302,1
"11083",39303,1
"11084",39310,0
"11085",39311,1
"11086",39316,0
"11087",39317,0
"11088",39327,1
"11089",39331,0
"11090",39333,0
"11091",39336,1
"11092",39338,0
"11093",39340,0
"11094",39343,1
"11095",39348,1
"11096",39358,0
"11097",39363,1
"11098",39364,0
"11099",39376,0
"11100",39378,1
"11101",39381,0
"11102",39390,1
"11103",39391,1
"11104",39393,0
"11105",39396,0
"11106",39400,0
"11107",39401,1
"11108",39406,0
"11109",39407,0
"11110",39411,1
"11111",39412,0
"11112",39416,0
"11113",39418,0
"11114",39420,0
"11115",39421,0
"11116",39430,1
"11117",39432,1
"11118",39434,0
"11119",39438,0
"11120",39439,0
"11121",39444,0
"11122",39447,0
"11123",39449,0
"11124",39451,1
"11125",39452,1
"11126",39456,1
"11127",39457,1
"11128",39468,1
"11129",39469,0
"11130",39474,0
"11131",39483,0
"11132",39490,0
"11133",39493,0
"11134",39494,0
"11135",39498,1
"11136",39502,1
"11137",39504,1
"11138",39505,0
"11139",39511,0
"11140",39513,0
"11141",39516,0
"11142",39520,0
"11143",39523,0
"11144",39525,0
"11145",39532,0
"11146",39533,0
"11147",39535,0
"11148",39537,0
"11149",39542,1
"11150",39543,0
"11151",39545,1
"11152",39551,0
"11153",39552,1
"11154",39553,1
"11155",39557,1
"11156",39568,0
"11157",39573,1
"11158",39576,1
"11159",39578,1
"11160",39579,1
"11161",39587,1
"11162",39589,1
"11163",39594,0
"11164",39600,1
"11165",39613,1
"11166",39617,0
"11167",39620,0
"11168",39622,1
"11169",39625,1
"11170",39627,1
"11171",39635,1
"11172",39637,0
"11173",39641,0
"11174",39642,1
"11175",39643,1
"11176",39644,1
"11177",39645,1
"11178",39649,1
"11179",39651,1
"11180",39652,1
"11181",39656,1
"11182",39659,1
"11183",39669,0
"11184",39671,0
"11185",39673,0
"11186",39675,0
"11187",39676,0
"11188",39677,0
"11189",39678,0
"11190",39684,0
"11191",39685,1
"11192",39687,0
"11193",39693,1
"11194",39697,0
"11195",39698,1
"11196",39705,1
"11197",39710,0
"11198",39719,0
"11199",39721,1
"11200",39725,0
"11201",39730,0
"11202",39735,0
"11203",39737,0
"11204",39739,0
"11205",39740,0
"11206",39742,0
"11207",39743,0
"11208",39752,1
"11209",39754,0
"11210",39758,0
"11211",39761,0
"11212",39762,0
"11213",39763,0
"11214",39769,0
"11215",39770,0
"11216",39772,1
"11217",39773,0
"11218",39782,1
"11219",39784,1
"11220",39785,0
"11221",39787,0
"11222",39790,0
"11223",39798,0
"11224",39800,0
"11225",39801,0
"11226",39802,0
"11227",39811,0
"11228",39814,0
"11229",39817,0
"11230",39825,1
"11231",39827,0
"11232",39828,1
"11233",39832,1
"11234",39833,1
"11235",39846,1
"11236",39848,1
"11237",39851,1
"11238",39854,0
"11239",39856,1
"11240",39857,1
"11241",39858,1
"11242",39860,1
"11243",39861,1
"11244",39862,1
"11245",39865,1
"11246",39868,1
"11247",39874,1
"11248",39876,1
"11249",39878,1
"11250",39879,1
"11251",39883,0
"11252",39886,0
"11253",39888,0
"11254",39890,0
"11255",39894,1
"11256",39895,0
"11257",39896,1
"11258",39899,1
"11259",39904,1
"11260",39907,1
"11261",39909,1
"11262",39918,1
"11263",39919,1
"11264",39922,1
"11265",39923,1
"11266",39924,1
"11267",39929,1
"11268",39935,0
"11269",39936,0
"11270",39941,1
"11271",39947,1
"11272",39952,1
"11273",39959,0
"11274",39970,1
"11275",39975,1
"11276",39978,1
"11277",39981,1
"11278",39983,0
"11279",39991,0
"11280",39992,0
"11281",39993,0
"11282",40004,1
"11283",40007,1
"11284",40009,1
"11285",40011,0
"11286",40027,1
"11287",40032,0
"11288",40033,1
"11289",40036,1
"11290",40037,1
"11291",40038,1
"11292",40049,1
"11293",40050,0
"11294",40054,1
"11295",40056,0
"11296",40058,0
"11297",40059,0
"11298",40060,0
"11299",40061,0
"11300",40063,0
"11301",40066,1
"11302",40078,1
"11303",40081,0
"11304",40094,1
"11305",40095,0
"11306",40098,0
"11307",40099,0
"11308",40101,0
"11309",40103,0
"11310",40107,1
"11311",40110,0
"11312",40111,0
"11313",40114,1
"11314",40118,0
"11315",40122,0
"11316",40123,0
"11317",40124,0
"11318",40128,0
"11319",40132,0
"11320",40134,0
"11321",40135,0
"11322",40136,1
"11323",40138,1
"11324",40139,0
"11325",40147,1
"11326",40149,1
"11327",40151,0
"11328",40155,0
"11329",40157,0
"11330",40158,0
"11331",40159,0
"11332",40163,1
"11333",40167,1
"11334",40168,1
"11335",40170,0
"11336",40171,0
"11337",40173,0
"11338",40176,0
"11339",40190,0
"11340",40194,1
"11341",40195,0
"11342",40199,0
"11343",40203,0
"11344",40208,0
"11345",40212,1
"11346",40217,0
"11347",40219,0
"11348",40221,0
"11349",40224,1
"11350",40225,1
"11351",40226,0
"11352",40230,0
"11353",40232,0
"11354",40235,0
"11355",40237,0
"11356",40238,1
"11357",40242,0
"11358",40243,0
"11359",40245,0
"11360",40248,0
"11361",40249,0
"11362",40251,0
"11363",40252,0
"11364",40253,0
"11365",40255,0
"11366",40258,0
"11367",40263,0
"11368",40272,0
"11369",40276,0
"11370",40279,0
"11371",40280,0
"11372",40287,1
"11373",40288,1
"11374",40289,1
"11375",40296,0
"11376",40302,0
"11377",40308,0
"11378",40309,0
"11379",40311,0
"11380",40314,0
"11381",40315,0
"11382",40318,1
"11383",40321,1
"11384",40324,0
"11385",40329,0
"11386",40331,0
"11387",40332,0
"11388",40335,0
"11389",40341,0
"11390",40342,0
"11391",40354,0
"11392",40355,0
"11393",40361,0
"11394",40371,0
"11395",40375,0
"11396",40383,1
"11397",40389,0
"11398",40391,0
"11399",40397,0
"11400",40400,1
"11401",40403,0
"11402",40410,0
"11403",40418,0
"11404",40422,0
"11405",40426,0
"11406",40428,0
"11407",40430,0
"11408",40438,0
"11409",40440,1
"11410",40442,0
"11411",40449,0
"11412",40459,0
"11413",40463,0
"11414",40464,0
"11415",40466,0
"11416",40467,0
"11417",40468,0
"11418",40472,0
"11419",40475,0
"11420",40485,0
"11421",40491,0
"11422",40494,0
"11423",40499,1
"11424",40500,0
"11425",40504,0
"11426",40514,0
"11427",40515,0
"11428",40518,0
"11429",40520,0
"11430",40521,0
"11431",40522,0
"11432",40531,0
"11433",40539,0
"11434",40543,0
"11435",40545,0
"11436",40546,0
"11437",40549,0
"11438",40551,0
"11439",40552,0
"11440",40553,0
"11441",40556,1
"11442",40557,0
"11443",40558,0
"11444",40568,0
"11445",40569,1
"11446",40574,1
"11447",40575,0
"11448",40576,1
"11449",40577,1
"11450",40579,1
"11451",40588,1
"11452",40589,0
"11453",40591,1
"11454",40599,0
"11455",40600,0
"11456",40601,0
"11457",40612,0
"11458",40613,0
"11459",40614,1
"11460",40615,0
"11461",40619,1
"11462",40626,0
"11463",40627,0
"11464",40628,0
"11465",40634,0
"11466",40637,0
"11467",40641,0
"11468",40642,0
"11469",40647,0
"11470",40648,0
"11471",40654,0
"11472",40658,0
"11473",40663,0
"11474",40666,0
"11475",40669,0
"11476",40671,0
"11477",40673,0
"11478",40674,0
"11479",40677,0
"11480",40687,1
"11481",40691,0
"11482",40695,0
"11483",40698,1
"11484",40704,0
"11485",40706,1
"11486",40708,1
"11487",40710,0
"11488",40711,0
"11489",40714,0
"11490",40719,0
"11491",40720,0
"11492",40735,0
"11493",40737,0
"11494",40740,0
"11495",40745,0
"11496",40753,0
"11497",40754,0
"11498",40757,0
"11499",40759,0
"11500",40767,1
"11501",40768,1
"11502",40769,1
"11503",40773,0
"11504",40774,0
"11505",40783,0
"11506",40784,0
"11507",40785,0
"11508",40786,1
"11509",40790,0
"11510",40791,0
"11511",40793,0
"11512",40795,0
"11513",40799,0
"11514",40801,0
"11515",40806,0
"11516",40812,0
"11517",40813,0
"11518",40816,0
"11519",40819,0
"11520",40824,0
"11521",40826,0
"11522",40827,0
"11523",40829,0
"11524",40830,0
"11525",40832,0
"11526",40840,1
"11527",40841,0
"11528",40842,0
"11529",40845,0
"11530",40846,0
"11531",40847,0
"11532",40848,0
"11533",40851,1
"11534",40853,0
"11535",40855,0
"11536",40861,0
"11537",40864,0
"11538",40865,0
"11539",40866,0
"11540",40868,0
"11541",40869,0
"11542",40873,0
"11543",40874,0
"11544",40878,0
"11545",40884,0
"11546",40889,0
"11547",40890,0
"11548",40892,0
"11549",40894,0
"11550",40896,0
"11551",40899,0
"11552",40909,0
"11553",40910,0
"11554",40913,0
"11555",40918,0
"11556",40928,0
"11557",40930,0
"11558",40946,0
"11559",40949,0
"11560",40952,0
"11561",40953,0
"11562",40955,0
"11563",40956,0
"11564",40959,0
"11565",40970,0
"11566",40971,0
"11567",40972,0
"11568",40973,0
"11569",40974,0
"11570",40975,1
"11571",40978,1
"11572",40984,1
"11573",40992,1
"11574",40993,0
"11575",40994,0
"11576",40999,0
"11577",41004,0
"11578",41008,0
"11579",41012,0
"11580",41013,0
"11581",41014,0
"11582",41019,0
"11583",41020,0
"11584",41022,0
"11585",41023,0
"11586",41025,0
"11587",41027,1
"11588",41032,1
"11589",41033,1
"11590",41038,1
"11591",41039,1
"11592",41040,0
"11593",41043,0
"11594",41051,0
"11595",41054,0
"11596",41055,0
"11597",41058,0
"11598",41060,1
"11599",41062,1
"11600",41063,1
"11601",41072,1
"11602",41073,1
"11603",41078,0
"11604",41083,0
"11605",41084,0
"11606",41086,0
"11607",41087,0
"11608",41088,0
"11609",41092,0
"11610",41095,0
"11611",41096,0
"11612",41098,0
"11613",41102,0
"11614",41105,0
"11615",41113,0
"11616",41114,0
"11617",41116,0
"11618",41120,0
"11619",41128,0
"11620",41129,0
"11621",41141,1
"11622",41142,1
"11623",41144,1
"11624",41146,1
"11625",41147,0
"11626",41148,1
"11627",41154,1
"11628",41159,1
"11629",41167,1
"11630",41169,0
"11631",41170,0
"11632",41174,0
"11633",41176,0
"11634",41177,0
"11635",41178,1
"11636",41181,1
"11637",41183,1
"11638",41187,0
"11639",41192,1
"11640",41195,0
"11641",41208,0
"11642",41213,0
"11643",41214,0
"11644",41221,0
"11645",41224,1
"11646",41229,1
"11647",41233,1
"11648",41236,1
"11649",41240,0
"11650",41241,0
"11651",41247,1
"11652",41249,0
"11653",41250,0
"11654",41251,0
"11655",41253,0
"11656",41257,0
"11657",41259,1
"11658",41262,1
"11659",41263,0
"11660",41268,0
"11661",41271,1
"11662",41273,1
"11663",41274,0
"11664",41278,0
"11665",41283,1
"11666",41287,0
"11667",41289,0
"11668",41295,0
"11669",41299,0
"11670",41300,0
"11671",41304,1
"11672",41310,1
"11673",41313,0
"11674",41321,0
"11675",41326,0
"11676",41335,0
"11677",41340,0
"11678",41341,0
"11679",41345,0
"11680",41346,0
"11681",41348,0
"11682",41352,0
"11683",41353,0
"11684",41354,0
"11685",41361,0
"11686",41369,0
"11687",41373,0
"11688",41374,1
"11689",41382,1
"11690",41389,1
"11691",41390,0
"11692",41395,1
"11693",41397,1
"11694",41404,1
"11695",41408,1
"11696",41418,0
"11697",41419,1
"11698",41420,0
"11699",41421,0
"11700",41423,0
"11701",41426,0
"11702",41431,1
"11703",41433,1
"11704",41434,1
"11705",41441,1
"11706",41446,0
"11707",41451,0
"11708",41453,0
"11709",41457,1
"11710",41458,0
"11711",41460,0
"11712",41463,0
"11713",41465,0
"11714",41468,1
"11715",41469,1
"11716",41476,0
"11717",41477,1
"11718",41480,0
"11719",41482,1
"11720",41484,0
"11721",41487,1
"11722",41490,0
"11723",41493,0
"11724",41496,1
"11725",41501,0
"11726",41502,1
"11727",41507,0
"11728",41509,1
"11729",41514,1
"11730",41517,1
"11731",41519,1
"11732",41526,0
"11733",41531,1
"11734",41536,0
"11735",41540,0
"11736",41542,0
"11737",41543,1
"11738",41547,0
"11739",41551,0
"11740",41562,0
"11741",41563,0
"11742",41566,0
"11743",41573,0
"11744",41575,0
"11745",41577,0
"11746",41578,0
"11747",41583,0
"11748",41588,0
"11749",41592,0
"11750",41593,0
"11751",41596,0
"11752",41597,0
"11753",41598,0
"11754",41606,0
"11755",41610,0
"11756",41614,0
"11757",41615,0
"11758",41621,1
"11759",41622,0
"11760",41624,1
"11761",41628,0
"11762",41633,0
"11763",41634,0
"11764",41635,0
"11765",41637,0
"11766",41640,0
"11767",41642,1
"11768",41644,0
"11769",41646,0
"11770",41648,1
"11771",41649,1
"11772",41650,1
"11773",41653,0
"11774",41660,0
"11775",41661,0
"11776",41662,0
"11777",41673,0
"11778",41674,0
"11779",41675,0
"11780",41684,0
"11781",41693,0
"11782",41694,0
"11783",41704,1
"11784",41706,1
"11785",41707,1
"11786",41708,0
"11787",41710,0
"11788",41715,0
"11789",41720,0
"11790",41723,0
"11791",41725,0
"11792",41727,0
"11793",41730,0
"11794",41731,0
"11795",41759,0
"11796",41763,0
"11797",41764,0
"11798",41766,1
"11799",41767,0
"11800",41768,1
"11801",41770,0
"11802",41775,0
"11803",41776,1
"11804",41782,0
"11805",41786,0
"11806",41787,1
"11807",41789,1
"11808",41797,1
"11809",41806,0
"11810",41807,0
"11811",41810,0
"11812",41812,0
"11813",41815,0
"11814",41816,0
"11815",41819,0
"11816",41822,1
"11817",41826,1
"11818",41828,0
"11819",41830,0
"11820",41831,0
"11821",41832,0
"11822",41834,0
"11823",41837,0
"11824",41838,1
"11825",41840,1
"11826",41841,1
"11827",41845,0
"11828",41846,0
"11829",41849,0
"11830",41851,0
"11831",41855,0
"11832",41859,0
"11833",41861,0
"11834",41865,0
"11835",41868,0
"11836",41878,0
"11837",41884,0
"11838",41891,0
"11839",41899,1
"11840",41901,1
"11841",41904,1
"11842",41906,1
"11843",41909,1
"11844",41911,0
"11845",41914,0
"11846",41916,1
"11847",41917,0
"11848",41918,0
"11849",41922,0
"11850",41931,1
"11851",41933,0
"11852",41936,0
"11853",41940,0
"11854",41941,0
"11855",41946,0
"11856",41947,0
"11857",41949,1
"11858",41952,1
"11859",41953,1
"11860",41958,1
"11861",41969,0
"11862",41971,0
"11863",41973,0
"11864",41974,0
"11865",41989,0
"11866",41990,0
"11867",41992,0
"11868",42000,0
"11869",42002,0
"11870",42003,0
"11871",42006,0
"11872",42009,0
"11873",42011,1
"11874",42012,0
"11875",42017,0
"11876",42020,1
"11877",42022,1
"11878",42023,0
"11879",42026,0
"11880",42027,0
"11881",42031,0
"11882",42034,0
"11883",42040,1
"11884",42046,1
"11885",42047,1
"11886",42048,0
"11887",42072,0
"11888",42073,1
"11889",42076,1
"11890",42083,1
"11891",42086,1
"11892",42091,1
"11893",42098,0
"11894",42101,0
"11895",42104,0
"11896",42105,0
"11897",42108,0
"11898",42118,0
"11899",42121,0
"11900",42123,0
"11901",42133,0
"11902",42134,0
"11903",42155,0
"11904",42156,0
"11905",42157,0
"11906",42159,1
"11907",42161,1
"11908",42166,1
"11909",42170,1
"11910",42171,1
"11911",42172,0
"11912",42175,1
"11913",42176,1
"11914",42187,0
"11915",42191,0
"11916",42198,0
"11917",42205,1
"11918",42208,1
"11919",42216,1
"11920",42221,0
"11921",42224,1
"11922",42227,1
"11923",42236,1
"11924",42238,0
"11925",42239,1
"11926",42240,1
"11927",42242,1
"11928",42247,1
"11929",42251,1
"11930",42252,1
"11931",42255,1
"11932",42256,0
"11933",42257,0
"11934",42260,1
"11935",42266,1
"11936",42267,0
"11937",42268,1
"11938",42269,1
"11939",42272,0
"11940",42273,0
"11941",42280,0
"11942",42300,1
"11943",42302,1
"11944",42307,1
"11945",42308,1
"11946",42313,1
"11947",42323,0
"11948",42328,0
"11949",42330,1
"11950",42331,1
"11951",42336,1
"11952",42337,1
"11953",42338,1
"11954",42346,1
"11955",42350,1
"11956",42352,0
"11957",42353,1
"11958",42356,0
"11959",42359,0
"11960",42365,1
"11961",42370,1
"11962",42371,1
"11963",42372,1
"11964",42376,1
"11965",42380,0
"11966",42381,0
"11967",42382,0
"11968",42383,0
"11969",42395,0
"11970",42396,0
"11971",42397,1
"11972",42402,0
"11973",42403,0
"11974",42404,0
"11975",42406,0
"11976",42408,0
"11977",42412,0
"11978",42415,0
"11979",42418,0
"11980",42425,0
"11981",42427,0
"11982",42434,1
"11983",42445,1
"11984",42447,1
"11985",42451,0
"11986",42452,0
"11987",42457,1
"11988",42460,1
"11989",42468,1
"11990",42469,0
"11991",42472,1
"11992",42480,1
"11993",42483,1
"11994",42484,0
"11995",42488,0
"11996",42492,0
"11997",42496,0
"11998",42498,0
"11999",42503,0
"12000",42507,0
"12001",42508,1
"12002",42510,0
"12003",42513,1
"12004",42514,1
"12005",42515,1
"12006",42516,1
"12007",42521,1
"12008",42522,1
"12009",42525,1
"12010",42528,0
"12011",42529,1
"12012",42532,1
"12013",42533,1
"12014",42536,1
"12015",42537,1
"12016",42538,1
"12017",42544,0
"12018",42545,0
"12019",42547,0
"12020",42549,1
"12021",42550,1
"12022",42554,0
"12023",42559,0
"12024",42561,1
"12025",42562,1
"12026",42563,1
"12027",42566,1
"12028",42575,0
"12029",42577,0
"12030",42579,0
"12031",42581,0
"12032",42583,1
"12033",42586,1
"12034",42587,1
"12035",42588,1
"12036",42591,0
"12037",42602,0
"12038",42611,1
"12039",42615,1
"12040",42617,1
"12041",42623,0
"12042",42630,1
"12043",42638,0
"12044",42642,0
"12045",42645,0
"12046",42649,1
"12047",42652,1
"12048",42657,0
"12049",42660,0
"12050",42664,1
"12051",42666,1
"12052",42668,0
"12053",42672,1
"12054",42677,1
"12055",42679,0
"12056",42680,0
"12057",42682,1
"12058",42684,1
"12059",42689,0
"12060",42690,0
"12061",42691,0
"12062",42695,1
"12063",42709,1
"12064",42719,0
"12065",42727,1
"12066",42729,1
"12067",42743,0
"12068",42744,0
"12069",42749,1
"12070",42753,0
"12071",42754,1
"12072",42755,1
"12073",42756,0
"12074",42757,1
"12075",42758,1
"12076",42759,1
"12077",42762,0
"12078",42772,0
"12079",42773,0
"12080",42775,0
"12081",42778,0
"12082",42781,0
"12083",42782,0
"12084",42787,0
"12085",42789,0
"12086",42792,0
"12087",42796,1
"12088",42815,1
"12089",42817,0
"12090",42818,1
"12091",42819,1
"12092",42822,1
"12093",42830,1
"12094",42833,1
"12095",42835,1
"12096",42842,1
"12097",42844,1
"12098",42847,1
"12099",42855,0
"12100",42857,1
"12101",42860,0
"12102",42861,0
"12103",42862,0
"12104",42863,1
"12105",42864,1
"12106",42866,0
"12107",42868,0
"12108",42874,1
"12109",42875,1
"12110",42879,1
"12111",42881,0
"12112",42882,1
"12113",42890,1
"12114",42891,1
"12115",42892,1
"12116",42894,1
"12117",42895,1
"12118",42896,1
"12119",42897,1
"12120",42898,1
"12121",42903,1
"12122",42912,0
"12123",42914,0
"12124",42915,1
"12125",42919,0
"12126",42921,1
"12127",42923,0
"12128",42926,1
"12129",42927,1
"12130",42929,0
"12131",42932,1
"12132",42935,0
"12133",42938,0
"12134",42939,0
"12135",42941,0
"12136",42942,1
"12137",42948,1
"12138",42951,1
"12139",42952,1
"12140",42959,1
"12141",42963,1
"12142",42966,0
"12143",42969,0
"12144",42971,0
"12145",42973,0
"12146",42977,0
"12147",42979,0
"12148",42985,0
"12149",42989,0
"12150",42990,0
"12151",42998,0
"12152",43001,1
"12153",43004,0
"12154",43007,0
"12155",43008,0
"12156",43009,0
"12157",43011,1
"12158",43013,0
"12159",43020,1
"12160",43022,1
"12161",43031,0
"12162",43032,0
"12163",43037,1
"12164",43038,0
"12165",43040,0
"12166",43043,1
"12167",43045,1
"12168",43053,0
"12169",43065,0
"12170",43068,0
"12171",43070,1
"12172",43072,0
"12173",43074,0
"12174",43077,0
"12175",43080,1
"12176",43081,1
"12177",43091,0
"12178",43092,0
"12179",43095,0
"12180",43096,1
"12181",43098,0
"12182",43101,1
"12183",43105,1
"12184",43109,0
"12185",43110,1
"12186",43115,0
"12187",43117,0
"12188",43118,0
"12189",43121,0
"12190",43122,0
"12191",43127,1
"12192",43130,1
"12193",43132,0
"12194",43138,0
"12195",43140,0
"12196",43143,0
"12197",43146,1
"12198",43151,0
"12199",43153,0
"12200",43157,1
"12201",43160,1
"12202",43162,1
"12203",43165,1
"12204",43169,0
"12205",43171,0
"12206",43172,0
"12207",43174,1
"12208",43179,0
"12209",43180,0
"12210",43182,0
"12211",43190,1
"12212",43191,0
"12213",43192,1
"12214",43195,0
"12215",43196,0
"12216",43203,1
"12217",43206,1
"12218",43207,1
"12219",43208,1
"12220",43217,0
"12221",43229,0
"12222",43230,0
"12223",43237,1
"12224",43244,1
"12225",43251,1
"12226",43252,1
"12227",43257,0
"12228",43262,1
"12229",43263,0
"12230",43266,0
"12231",43267,0
"12232",43269,0
"12233",43270,1
"12234",43273,0
"12235",43274,0
"12236",43277,0
"12237",43286,0
"12238",43290,0
"12239",43295,0
"12240",43301,0
"12241",43303,0
"12242",43305,0
"12243",43306,1
"12244",43309,0
"12245",43317,0
"12246",43319,0
"12247",43324,0
"12248",43325,0
"12249",43326,1
"12250",43330,1
"12251",43335,1
"12252",43336,0
"12253",43338,0
"12254",43340,0
"12255",43341,0
"12256",43346,1
"12257",43349,0
"12258",43358,1
"12259",43360,0
"12260",43364,1
"12261",43366,1
"12262",43382,0
"12263",43384,0
"12264",43385,0
"12265",43386,0
"12266",43389,0
"12267",43392,0
"12268",43394,0
"12269",43399,1
"12270",43405,0
"12271",43412,1
"12272",43415,1
"12273",43416,1
"12274",43420,1
"12275",43423,0
"12276",43426,0
"12277",43427,0
"12278",43436,1
"12279",43438,1
"12280",43439,0
"12281",43443,0
"12282",43447,0
"12283",43448,0
"12284",43449,0
"12285",43450,0
"12286",43468,1
"12287",43474,1
"12288",43476,1
"12289",43477,0
"12290",43478,0
"12291",43479,0
"12292",43490,0
"12293",43492,1
"12294",43495,0
"12295",43501,0
"12296",43502,0
"12297",43511,1
"12298",43512,0
"12299",43513,1
"12300",43517,0
"12301",43521,1
"12302",43524,1
"12303",43538,0
"12304",43541,0
"12305",43547,0
"12306",43550,0
"12307",43556,1
"12308",43562,0
"12309",43568,1
"12310",43570,0
"12311",43580,0
"12312",43587,0
"12313",43592,1
"12314",43597,0
"12315",43600,0
"12316",43603,0
"12317",43605,1
"12318",43616,0
"12319",43621,0
"12320",43625,0
"12321",43634,0
"12322",43643,0
"12323",43644,1
"12324",43650,1
"12325",43651,0
"12326",43655,0
"12327",43658,0
"12328",43659,1
"12329",43666,0
"12330",43667,0
"12331",43669,0
"12332",43670,1
"12333",43672,1
"12334",43676,0
"12335",43677,1
"12336",43678,1
"12337",43679,1
"12338",43680,1
"12339",43683,1
"12340",43684,1
"12341",43689,1
"12342",43691,0
"12343",43694,0
"12344",43695,1
"12345",43696,0
"12346",43700,0
"12347",43711,0
"12348",43714,0
"12349",43715,1
"12350",43721,1
"12351",43726,1
"12352",43727,0
"12353",43731,0
"12354",43735,1
"12355",43736,1
"12356",43737,1
"12357",43741,0
"12358",43743,0
"12359",43744,0
"12360",43758,0
"12361",43760,1
"12362",43763,0
"12363",43765,1
"12364",43766,0
"12365",43772,1
"12366",43773,1
"12367",43774,1
"12368",43777,1
"12369",43778,1
"12370",43779,0
"12371",43783,0
"12372",43786,0
"12373",43792,1
"12374",43793,1
"12375",43794,0
"12376",43798,0
"12377",43800,0
"12378",43802,0
"12379",43811,0
"12380",43813,0
"12381",43815,0
"12382",43817,1
"12383",43829,0
"12384",43831,1
"12385",43833,0
"12386",43841,1
"12387",43844,0
"12388",43848,1
"12389",43851,1
